"","x","y","land_perc","temp","prec","grad","fore","diversity","diversity_PASS","active","upper","lower","right","left","upper_left","upper_right","lower_left","lower_right"
"347",872540.405530102,1617864.71007469,1,287.131705646964,18.2736812534521,17.6795774961066,631774.945962843,0.606194690265487,0.637795275590551,1,1,1,1,1,1,1,1,1
"348",974946.003295283,1617864.71007469,1,286.593065320848,18.6427998821437,26.3534405749209,863363.341475538,0.566371681415929,0.653543307086614,1,1,1,1,1,1,1,1,1
"349",1077351.60106046,1617864.71007469,1,286.426357085499,18.3540709676027,49.3586912525415,1367199.48202129,0.566371681415929,0.645669291338583,1,1,1,1,1,1,1,1,1
"350",1179757.19882564,1617864.71007469,1,286.126425136128,16.9726152667051,63.6688099615972,1474780.47461567,0.557522123893805,0.669291338582677,1,1,1,1,1,1,1,1,1
"351",1282162.79659083,1617864.71007469,1,284.960432690624,17.1516873181394,66.8983413425794,1753700.94583536,0.694690265486726,0.84251968503937,1,1,1,1,1,1,1,1,1
"352",1384568.39435601,1617864.71007469,1,286.66444885854,16.3919514651512,32.3892812162443,1635759.60635711,0.610619469026549,0.724409448818898,1,1,1,1,1,1,1,1,1
"353",1486973.99212119,1617864.71007469,1,287.872030367,16.1734560378731,12.7758091926266,1496212.51754009,0.517699115044248,0.574803149606299,1,1,1,1,1,1,1,1,1
"354",1589379.58988637,1617864.71007469,1,288.556016276193,16.5757564669946,7.90259234746819,1804647.03210177,0.579646017699115,0.606299212598425,1,1,1,1,1,1,1,1,1
"355",1691785.18765155,1617864.71007469,0.953596574790277,289.319242225695,17.8347209075005,3.57676838307456,1723369.52269276,0.619469026548673,0.62992125984252,1,1,1,1,1,1,1,1,0
"356",1794190.78541673,1617864.71007469,0.263716699073899,290.135465999075,18.6667154630808,2.85659611335863,1549882.43500317,0.615044247787611,0.559055118110236,1,1,0,0,1,1,0,1,0
"357",1896596.38318191,1617864.71007469,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"358",1999001.98094709,1617864.71007469,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"359",2101407.57871227,1617864.71007469,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"360",2203813.17647746,1617864.71007469,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"361",-2302033.12519051,1411530.7619605,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"362",-2199627.52742533,1411530.7619605,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"363",-2097221.92966015,1411530.7619605,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"364",-1994816.33189497,1411530.7619605,0.626776734057207,290.331280282486,5.3940896306706,64.5300017709008,166060.897850955,0.915929203539823,0.905511811023622,1,1,0,1,0,1,1,0,1
"365",-1892410.73412979,1411530.7619605,1,290.034276980005,4.15134263827728,78.506657881586,241458.023716503,0.973451327433628,0.968503937007874,1,1,1,1,1,1,1,0,1
"366",-1790005.13636461,1411530.7619605,1,293.763506466807,1.53378162695393,48.0516546424671,275.380563440012,0.619469026548673,0.582677165354331,1,1,1,1,1,1,1,1,1
"367",-1687599.53859943,1411530.7619605,1,294.790579178135,1.91951620150131,32.7966390062993,158.423714843048,0.486725663716814,0.456692913385827,1,1,1,1,1,1,1,1,1
"368",-1585193.94083425,1411530.7619605,1,291.498249113381,3.60814003737461,44.7565178084896,21337.8310409574,0.469026548672566,0.456692913385827,1,1,1,1,1,1,1,1,1
"369",-1482788.34306906,1411530.7619605,1,288.255872633441,5.45397753813084,48.6538141019125,157065.35010054,0.783185840707965,0.913385826771654,1,1,1,1,1,1,1,1,1
"370",-1380382.74530388,1411530.7619605,1,285.258562778461,6.26168483104762,47.5142006568768,413973.888218174,0.756637168141593,0.866141732283465,1,1,1,1,1,1,1,1,1
"371",-1277977.1475387,1411530.7619605,1,285.011208779288,3.97180768706634,22.520062130978,139292.231159344,0.570796460176991,0.708661417322835,1,1,1,1,1,1,1,1,1
"372",-1175571.54977352,1411530.7619605,1,283.280157866007,3.91401017521123,25.8712486600118,106696.649369626,0.628318584070796,0.755905511811024,1,1,1,1,1,1,1,1,1
"373",-1073165.95200834,1411530.7619605,1,282.859244104456,4.14139017546035,32.0392381571522,122307.960424356,0.601769911504425,0.708661417322835,1,1,1,1,1,1,1,1,1
"374",-970760.354243158,1411530.7619605,1,284.190491065091,4.60550838618382,40.6321489347818,191677.380901227,0.738938053097345,0.850393700787402,1,1,1,1,1,1,1,1,1
"375",-868354.756477977,1411530.7619605,1,283.112005404276,5.79894645518031,42.4045427839744,298113.799532785,0.756637168141593,0.913385826771654,1,1,1,1,1,1,1,1,1
"376",-765949.158712796,1411530.7619605,1,285.476443356893,5.57930223932141,25.4762829055733,28478.1891401122,0.575221238938053,0.606299212598425,1,1,1,1,1,1,1,1,1
"377",-663543.560947615,1411530.7619605,1,286.612946406798,5.79836022431811,13.6112890917488,469.336501862417,0.535398230088496,0.543307086614173,1,1,1,1,1,1,1,1,1
"378",-561137.963182434,1411530.7619605,1,286.889593436833,6.3168958834488,8.16141410104377,451.78925690693,0.464601769911504,0.409448818897638,1,1,1,1,1,1,1,1,1
"379",-458732.365417253,1411530.7619605,1,287.610508541375,7.50887629218499,11.1798963739128,2839.6986448104,0.544247787610619,0.480314960629921,1,1,1,1,1,1,1,1,1
"380",-356326.767652072,1411530.7619605,1,288.043802745468,8.53081107000928,11.1358691131009,10597.2917934498,0.663716814159292,0.614173228346457,1,1,1,1,1,1,1,1,1
"381",-253921.16988689,1411530.7619605,1,288.433308517039,10.1355012679683,9.92018574117734,60934.8679755169,0.615044247787611,0.590551181102362,1,1,1,1,1,1,1,1,1
"382",-151515.57212171,1411530.7619605,1,288.720790106766,12.0862626435317,7.99987062876081,132631.557454348,0.575221238938053,0.582677165354331,1,1,1,1,1,1,1,1,1
"383",-49109.9743565284,1411530.7619605,1,288.824761767364,13.8945384375048,11.8627468498663,509251.925444037,0.530973451327434,0.559055118110236,1,1,1,1,1,1,1,1,1
"384",53295.6234086528,1411530.7619605,1,288.77741245609,15.6636356148321,15.124310816092,553944.082091923,0.623893805309734,0.614173228346457,1,1,1,1,1,1,1,1,1
"385",155701.221173834,1411530.7619605,1,288.281440062761,17.3523174984451,29.802276262556,758678.351825541,0.615044247787611,0.677165354330709,1,1,1,1,1,1,1,1,1
"386",258106.818939015,1411530.7619605,1,288.125680409974,17.5445575049451,39.9969112805351,1051081.23074029,0.584070796460177,0.637795275590551,1,1,1,1,1,1,1,1,1
"387",360512.416704196,1411530.7619605,1,288.462234176315,17.5871447923294,21.2557905856258,824710.604767081,0.557522123893805,0.637795275590551,1,1,1,1,1,1,1,1,1
"388",462918.014469377,1411530.7619605,1,288.954534159716,17.6994743716241,4.6677457513921,306516.210803725,0.606194690265487,0.637795275590551,1,1,1,1,1,1,1,1,1
"389",565323.612234558,1411530.7619605,1,288.965190336472,18.6238415533174,5.60819853319226,360373.097587984,0.584070796460177,0.606299212598425,1,1,1,1,1,1,1,1,1
"390",667729.20999974,1411530.7619605,1,288.522987622421,19.6224815344981,11.1867272924082,925260.560644125,0.566371681415929,0.614173228346457,1,1,1,1,1,1,1,1,1
"391",770134.80776492,1411530.7619605,1,288.232271326677,19.8863927702295,17.2416045034939,977146.323819594,0.575221238938053,0.614173228346457,1,1,1,1,1,1,1,1,1
"392",872540.405530102,1411530.7619605,1,288.112517716551,19.8406086228903,27.4320176745502,675677.673512999,0.575221238938053,0.622047244094488,1,1,1,1,1,1,1,1,1
"393",974946.003295283,1411530.7619605,1,287.698474098153,20.3079127075061,34.5993375324683,1049278.56974311,0.575221238938053,0.637795275590551,1,1,1,1,1,1,1,1,1
"394",1077351.60106046,1411530.7619605,1,287.155949355583,21.3689256783021,56.0304584730313,1798395.17615975,0.619469026548673,0.740157480314961,1,1,1,1,1,1,1,1,1
"395",1179757.19882564,1411530.7619605,1,287.220849181196,19.9978367768397,58.6372088126647,1819030.4250754,0.632743362831858,0.771653543307087,1,1,1,1,1,1,1,1,1
"396",1282162.79659083,1411530.7619605,1,288.913435356724,17.0449058255362,19.3737393311837,1406518.35807961,0.641592920353982,0.748031496062992,1,1,1,1,1,1,1,1,1
"397",1384568.39435601,1411530.7619605,1,289.664570515601,15.9516359596573,11.185390192333,1234796.08702506,0.526548672566372,0.574803149606299,1,1,1,1,1,1,1,1,1
"398",1486973.99212119,1411530.7619605,1,290.066094866141,16.8821152181776,6.64732055619054,1245796.6672147,0.566371681415929,0.606299212598425,1,1,1,1,1,1,1,1,0
"399",1589379.58988637,1411530.7619605,0.85640324144009,290.236369100256,18.2939267180439,3.56579483692548,1558282.89039285,0.641592920353982,0.606299212598425,1,1,0,1,1,1,1,1,0
"400",1691785.18765155,1411530.7619605,0.345419254862276,290.312699809794,19.9652488372295,3.14351076634751,1715205.83614994,0.685840707964602,0.574803149606299,1,1,0,0,1,1,1,0,0
"401",1794190.78541673,1411530.7619605,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"402",1896596.38318191,1411530.7619605,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"403",1999001.98094709,1411530.7619605,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"404",2101407.57871227,1411530.7619605,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"405",2203813.17647746,1411530.7619605,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"406",-2302033.12519051,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"407",-2199627.52742533,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"408",-2097221.92966015,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"409",-1994816.33189497,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"410",-1892410.73412979,1205196.81384632,0.228005106062993,290.569771831403,4.56881010802405,73.1877919789234,159664.323182631,0.672566371681416,0.763779527559055,1,1,0,1,0,1,1,0,0
"411",-1790005.13636461,1205196.81384632,0.291676286126949,296.129966343932,1,21.7493203100822,1573.55035444835,0.433628318584071,0.385826771653543,1,1,0,1,1,1,1,0,0
"412",-1687599.53859943,1205196.81384632,0.597115623645484,295.838340192306,1.45428020313048,19.5108982796007,42.3733762442053,0.548672566371681,0.511811023622047,1,1,0,1,1,1,1,0,0
"413",-1585193.94083425,1205196.81384632,0.892158914020259,295.273722431888,2.26790180284389,20.4589123626417,69.5540208558952,0.504424778761062,0.503937007874016,1,1,0,1,1,1,1,0,0
"414",-1482788.34306906,1205196.81384632,1,294.742297081434,3.18845286636555,20.3155338770319,1997.14244700082,0.13716814159292,0.149606299212598,1,1,0,1,1,1,1,0,1
"415",-1380382.74530388,1205196.81384632,1,291.985431237943,5.16421660628606,60.3054830755133,61258.9981781041,0.81858407079646,0.874015748031496,1,1,1,1,1,1,1,0,1
"416",-1277977.1475387,1205196.81384632,1,287.782945684015,5.71289124539552,56.2005660577902,282089.197009116,0.676991150442478,0.748031496062992,1,1,1,1,1,1,1,1,1
"417",-1175571.54977352,1205196.81384632,1,285.180124365629,5.90707833843021,59.1427018823019,423338.05009846,0.871681415929204,0.968503937007874,1,1,1,1,1,1,1,1,1
"418",-1073165.95200834,1205196.81384632,1,285.475504121707,4.81930633971278,43.4107074271609,181881.487768015,0.730088495575221,0.929133858267717,1,1,1,1,1,1,1,1,1
"419",-970760.354243158,1205196.81384632,1,287.902368252338,3.78295100244946,26.9058461547585,11937.2415371294,0.63716814159292,0.590551181102362,1,1,1,1,1,1,1,1,1
"420",-868354.756477977,1205196.81384632,1,285.47025597092,5.69866689231193,37.4081981226996,194509.559863334,0.725663716814159,0.858267716535433,1,1,1,1,1,1,1,1,1
"421",-765949.158712796,1205196.81384632,1,288.672828286523,4.60443278246374,9.68825147331109,1,0.469026548672566,0.503937007874016,1,1,1,1,1,1,1,1,1
"422",-663543.560947615,1205196.81384632,1,288.14085121179,5.69796702788484,4.21347019229096,236.13870223243,0.464601769911504,0.488188976377953,1,1,1,1,1,1,1,1,1
"423",-561137.963182434,1205196.81384632,1,288.457570996935,6.44791221880624,3.939419773405,187.955083199334,0.469026548672566,0.47244094488189,1,1,1,1,1,1,1,1,1
"424",-458732.365417253,1205196.81384632,1,289.581689508861,7.62923625539406,11.482110309192,2882.93820048776,0.553097345132743,0.503937007874016,1,1,1,1,1,1,1,1,1
"425",-356326.767652072,1205196.81384632,1,290.405600963073,8.76793973205944,8.13414865445452,12770.290078352,0.592920353982301,0.551181102362205,1,1,1,1,1,1,1,1,1
"426",-253921.16988689,1205196.81384632,1,290.565014852918,10.2818861893365,7.55024512041061,46944.245172341,0.725663716814159,0.68503937007874,1,1,1,1,1,1,1,1,1
"427",-151515.57212171,1205196.81384632,1,290.36685222917,12.472835047206,9.62849972787522,200298.741145636,0.601769911504425,0.574803149606299,1,1,1,1,1,1,1,1,1
"428",-49109.9743565284,1205196.81384632,1,290.342448071625,14.634739700137,8.36664327363185,375591.089440565,0.597345132743363,0.598425196850394,1,1,1,1,1,1,1,1,1
"429",53295.6234086528,1205196.81384632,1,290.261982907996,16.785964116013,15.8914421873479,522587.275620678,0.619469026548673,0.62992125984252,1,1,1,1,1,1,1,1,1
"430",155701.221173834,1205196.81384632,1,289.981012953357,18.9436663039749,18.1345206646523,843050.57448916,0.650442477876106,0.669291338582677,1,1,1,1,1,1,1,1,1
"431",258106.818939015,1205196.81384632,1,290.011935260206,19.3723622968419,12.9637301412126,1142504.04202202,0.623893805309734,0.661417322834646,1,1,1,1,1,1,1,1,1
"432",360512.416704196,1205196.81384632,1,290.333497028912,19.0144582679466,4.961748219286,882535.223276473,0.579646017699115,0.582677165354331,1,1,1,1,1,1,1,1,1
"433",462918.014469377,1205196.81384632,1,290.594126890457,19.1124193454697,2.37819869110181,363372.157451766,0.601769911504425,0.566929133858268,1,1,1,1,1,1,1,1,1
"434",565323.612234558,1205196.81384632,1,290.101871400526,20.1763778101674,8.42398493202043,1033731.38159346,0.588495575221239,0.574803149606299,1,1,1,1,1,1,1,1,1
"435",667729.20999974,1205196.81384632,1,290.191132444591,20.2030863102721,8.41794803328982,1096307.77697302,0.561946902654867,0.598425196850394,1,1,1,1,1,1,1,1,1
"436",770134.80776492,1205196.81384632,1,289.982051305647,20.426700947028,14.8474939854618,1161904.24039571,0.584070796460177,0.606299212598425,1,1,1,1,1,1,1,1,1
"437",872540.405530102,1205196.81384632,1,289.93675979001,19.8676217664094,20.5455453298634,848480.407936919,0.615044247787611,0.614173228346457,1,1,1,1,1,1,1,1,1
"438",974946.003295283,1205196.81384632,1,289.633243888957,18.8506366317658,17.9813556958521,1029773.70425834,0.606194690265487,0.614173228346457,1,1,1,1,1,1,1,1,1
"439",1077351.60106046,1205196.81384632,1,289.977632702003,17.8692349397644,12.9206162284285,1036141.16867264,0.553097345132743,0.574803149606299,1,1,1,1,1,1,1,1,1
"440",1179757.19882564,1205196.81384632,1,290.551871204471,16.7016155896383,10.9791354033799,1035059.53492297,0.597345132743363,0.582677165354331,1,1,1,1,1,1,1,1,1
"441",1282162.79659083,1205196.81384632,1,291.182107428267,16.3595764600514,9.14609744742398,943802.886081445,0.570796460176991,0.559055118110236,1,1,1,1,1,1,1,1,1
"442",1384568.39435601,1205196.81384632,0.966384754319579,291.677494367186,16.8940098446841,5.2263178433045,1207999.37208636,0.597345132743363,0.519685039370079,1,1,1,1,1,1,1,1,0
"443",1486973.99212119,1205196.81384632,0.539387903738422,291.592596229269,17.9534327499493,3.25462654055665,1138577.07842944,0.63716814159292,0.535433070866142,1,1,0,0,1,1,1,1,0
"444",1589379.58988637,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"445",1691785.18765155,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"446",1794190.78541673,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"447",1896596.38318191,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"448",1999001.98094709,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"449",2101407.57871227,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"450",2203813.17647746,1205196.81384632,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"451",-2302033.12519051,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"452",-2199627.52742533,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"453",-2097221.92966015,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"454",-1994816.33189497,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"455",-1892410.73412979,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"456",-1790005.13636461,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"457",-1687599.53859943,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"458",-1585193.94083425,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"459",-1482788.34306906,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"460",-1380382.74530388,998862.865732132,0.381742285929765,290.150103029131,5.63373862487352,51.7038700922779,91707.3571127089,0.725663716814159,0.763779527559055,1,1,0,1,0,1,1,0,0
"461",-1277977.1475387,998862.865732132,0.455827803100749,289.296690077478,5.0871438891561,56.0694684236443,76023.4263857371,0.765486725663717,0.897637795275591,1,1,0,1,1,1,1,0,0
"462",-1175571.54977352,998862.865732132,0.45761711479732,288.828069725653,4.08394060491594,31.3819317357411,9816.55558197604,0.464601769911504,0.52755905511811,1,1,0,1,1,1,1,0,0
"463",-1073165.95200834,998862.865732132,0.342930032420567,289.982996782882,3.30747040773736,16.7156135476155,47.2027143776867,0.371681415929204,0.393700787401575,1,1,0,1,1,1,1,0,0
"464",-970760.354243158,998862.865732132,0.518486813363309,290.487273031202,3.44305901629385,19.1023744975216,1061.53558960444,0.495575221238938,0.496062992125984,1,1,0,1,1,1,1,0,0
"465",-868354.756477977,998862.865732132,0.955216124741038,289.379451960031,4.08737168697824,30.6036444790267,1404.17207363175,0.668141592920354,0.771653543307087,1,1,0,1,1,1,1,0,1
"466",-765949.158712796,998862.865732132,1,290.541826848299,4.47320235810812,16.2203118425431,490.615448783551,0.557522123893805,0.622047244094488,1,1,1,1,1,1,1,0,1
"467",-663543.560947615,998862.865732132,1,291.157819606351,4.64967366134552,4.75199054609387,1.1535021832057,0.323008849557522,0.346456692913386,1,1,1,1,1,1,1,1,1
"468",-561137.963182434,998862.865732132,1,291.094681572922,5.58721613627058,6.48870320401826,26.7464915084286,0.438053097345133,0.440944881889764,1,1,1,1,1,1,1,1,1
"469",-458732.365417253,998862.865732132,1,290.96993052362,7.32188673163757,11.4662498027422,2342.59020759059,0.442477876106195,0.52755905511811,1,1,1,1,1,1,1,1,1
"470",-356326.767652072,998862.865732132,1,291.309273526893,9.01871373937407,9.49640572051362,32609.8408097251,0.575221238938053,0.614173228346457,1,1,1,1,1,1,1,1,1
"471",-253921.16988689,998862.865732132,1,291.408614590777,10.8025019790632,12.0652697281864,134692.022938759,0.606194690265487,0.622047244094488,1,1,1,1,1,1,1,1,1
"472",-151515.57212171,998862.865732132,1,291.958684090693,12.5291630687977,11.3853558453148,145528.270723935,0.68141592920354,0.661417322834646,1,1,1,1,1,1,1,1,1
"473",-49109.9743565284,998862.865732132,1,292.152804286593,14.2393113912183,6.56420933319694,136161.329239514,0.610619469026549,0.559055118110236,1,1,1,1,1,1,1,1,1
"474",53295.6234086528,998862.865732132,1,291.956860164175,16.2364328963522,9.82556378442573,390733.614968193,0.668141592920354,0.62992125984252,1,1,1,1,1,1,1,1,1
"475",155701.221173834,998862.865732132,1,291.858471040378,18.2513284834781,8.96015107685774,691415.275411404,0.588495575221239,0.566929133858268,1,1,1,1,1,1,1,1,1
"476",258106.818939015,998862.865732132,1,291.838758001443,19.661218571345,7.759073489056,931257.738472711,0.570796460176991,0.52755905511811,1,1,1,1,1,1,1,1,1
"477",360512.416704196,998862.865732132,1,291.87366942781,20.2356445043367,5.14697795598254,805663.44774312,0.597345132743363,0.551181102362205,1,1,1,1,1,1,1,1,1
"478",462918.014469377,998862.865732132,1,291.797630947901,20.8515553871017,7.00331265763804,1264272.66351743,0.623893805309734,0.566929133858268,1,1,1,1,1,1,1,1,1
"479",565323.612234558,998862.865732132,1,291.566815947351,20.9947638057178,8.3657424016349,1258762.25828245,0.513274336283186,0.535433070866142,1,1,1,1,1,1,1,1,1
"480",667729.20999974,998862.865732132,1,291.448753501228,21.0462951415389,9.127719373111,1469198.15124633,0.517699115044248,0.519685039370079,1,1,1,1,1,1,1,1,1
"481",770134.80776492,998862.865732132,1,291.516626691456,20.846210952493,9.70362074684869,1305633.19060128,0.579646017699115,0.566929133858268,1,1,1,1,1,1,1,1,0
"482",872540.405530102,998862.865732132,1,291.730079119222,20.6484875981658,9.7527424807754,1112596.85172487,0.535398230088496,0.52755905511811,1,1,0,1,1,1,1,1,1
"483",974946.003295283,998862.865732132,1,291.837535493529,19.6294204834308,9.24142857294507,953083.45285386,0.601769911504425,0.52755905511811,1,1,1,1,1,1,1,0,1
"484",1077351.60106046,998862.865732132,1,292.146055013373,18.3940132222164,7.56809499013421,750224.302079948,0.597345132743363,0.566929133858268,1,1,1,1,1,1,1,1,1
"485",1179757.19882564,998862.865732132,1,292.402420316142,17.5305699650404,5.83495098417373,725246.732477286,0.619469026548673,0.551181102362205,1,1,1,1,1,1,1,1,1
"486",1282162.79659083,998862.865732132,1,292.706932080896,17.3772381180074,3.6512097709405,1083811.44613564,0.566371681415929,0.52755905511811,1,1,1,1,1,1,1,1,1
"487",1384568.39435601,998862.865732132,0.552593900698421,293.164040139816,17.6708254474656,3.5863762699688,1182734.1978946,0.584070796460177,0.488188976377953,1,1,1,0,1,1,1,1,1
"488",1486973.99212119,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"489",1589379.58988637,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"490",1691785.18765155,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"491",1794190.78541673,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"492",1896596.38318191,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"493",1999001.98094709,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"494",2101407.57871227,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"495",2203813.17647746,998862.865732132,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"496",-2302033.12519051,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"497",-2199627.52742533,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"498",-2097221.92966015,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"499",-1994816.33189497,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"500",-1892410.73412979,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"501",-1790005.13636461,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"502",-1687599.53859943,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"503",-1585193.94083425,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"504",-1482788.34306906,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"505",-1380382.74530388,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"506",-1277977.1475387,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"507",-1175571.54977352,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"508",-1073165.95200834,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"509",-970760.354243158,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"510",-868354.756477977,792528.917617946,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"511",-765949.158712796,792528.917617946,0.830012299477011,290.79356510198,4.57949872270087,40.1518731672265,9736.22271592813,0.650442477876106,0.68503937007874,1,1,0,1,0,1,1,0,0
"512",-663543.560947615,792528.917617946,0.813307459480045,292.029875441238,4.45917061915117,39.5703425122792,1131.55624791417,0.579646017699115,0.661417322834646,1,1,0,1,1,1,1,0,0
"513",-561137.963182434,792528.917617946,0.641980464436044,292.492185619646,5.6621804019557,26.331253605056,227.2177407988,0.469026548672566,0.574803149606299,1,1,0,1,1,1,1,0,0
"514",-458732.365417253,792528.917617946,0.939899586167762,292.291559063148,7.50950979428314,12.990305138097,21911.2136005,0.548672566371681,0.677165354330709,1,1,0,1,1,1,1,0,1
"515",-356326.767652072,792528.917617946,1,291.88439420253,9.33959592481387,17.6076590584347,266265.437841372,0.699115044247788,0.763779527559055,1,1,1,1,1,1,1,0,1
"516",-253921.16988689,792528.917617946,1,292.5374475256,11.0260612875985,16.3039914164979,278106.429018595,0.606194690265487,0.645669291338583,1,1,1,1,1,1,1,1,1
"517",-151515.57212171,792528.917617946,1,293.229501417268,12.3982736337761,9.79121720000127,106905.293767686,0.699115044247788,0.724409448818898,1,1,1,1,1,1,1,1,1
"518",-49109.9743565284,792528.917617946,1,293.51799560674,14.7273557832342,6.14870112183744,84056.3241918165,0.712389380530973,0.614173228346457,1,1,1,1,1,1,1,1,1
"519",53295.6234086528,792528.917617946,0.989703675511765,293.625385441662,18.081835182783,4.70380617189796,350431.775698113,0.721238938053097,0.62992125984252,1,1,1,1,1,1,1,1,0
"520",155701.221173834,792528.917617946,0.808192176346346,293.320782871512,20.5341772567652,4.73446836666326,609401.437650409,0.730088495575221,0.606299212598425,1,1,0,1,1,1,1,1,0
"521",258106.818939015,792528.917617946,0.72257639558327,293.073469661217,21.5784403702188,3.6290281926312,590009.518591466,0.725663716814159,0.574803149606299,1,1,0,1,1,1,1,0,0
"522",360512.416704196,792528.917617946,0.776678208992908,293.23090867863,21.7268238836201,2.56967039494538,329142.114166996,0.68141592920354,0.551181102362205,1,1,0,1,1,1,1,0,0
"523",462918.014469377,792528.917617946,0.879429309628656,293.256967549566,22.2333095542209,3.4431910371626,833070.043745469,0.63716814159292,0.543307086614173,1,1,0,1,1,1,1,0,0
"524",565323.612234558,792528.917617946,0.805982283760569,293.627609087108,22.695013773608,3.4250570904385,605415.842548969,0.699115044247788,0.543307086614173,1,1,0,1,1,1,1,0,0
"525",667729.20999974,792528.917617946,0.4185246774435,293.373382944162,22.9957154892892,5.29114572051453,843437.045019225,0.570796460176991,0.448818897637795,1,1,0,1,1,1,1,0,0
